price,meters,rooms,Fix_zone,Fix_place_type,Fix_operation,currency,subzone1,subzone2,subzone3,Date,Urls
75000,35,2,Capital Federal,departamento,alquiler,$,Centro,San Nicolás,0,2023/01/03,/departamento-en-alquiler-en-san-nicolas-2-ambientes--12454837
75000,53,3,Capital Federal,departamento,alquiler,$,Boedo,Boedo,0,2023/01/03,/departamento-en-alquiler-en-boedo-3-ambientes--5919606
70000,44,2,Capital Federal,departamento,alquiler,$,Villa Luro,Villa Luro,0,2023/01/03,/departamento-en-alquiler-en-villa-luro-2-ambientes--12454816
120000,46,3,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-3-ambientes--8135398
125000,42,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo Soho,0,2023/01/03,/departamento-en-alquiler-en-palermo-soho-2-ambientes--12454800
75000,38,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-2-ambientes--12454358
200000,97,3,Capital Federal,departamento,alquiler,$,Nuñez,Nuñez,0,2023/01/03,/departamento-en-alquiler-en-nunez-3-ambientes--12431838
85000,46,2,Capital Federal,departamento,alquiler,$,Flores,Flores Norte,0,2023/01/03,/departamento-en-alquiler-en-flores-norte--5307851
65000,47,2,Capital Federal,departamento,alquiler,$,Once,Once,0,2023/01/03,/departamento-en-alquiler-en-once-2-ambientes--12454778
150000,110,3,Capital Federal,departamento,alquiler,$,Barrio Norte,Recoleta,0,2023/01/03,/departamento-en-alquiler-en-recoleta-5-ambientes--12246358
215000,63,3,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza,0,2023/01/03,/departamento-en-alquiler-en-villa-urquiza-3-ambientes--12451394
175000,62,3,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,0,2023/01/03,/departamento-en-alquiler-en-villa-devoto-3-ambientes--12454776
90000,50,3,Capital Federal,departamento,alquiler,$,Mitre,Villa General Mitre,0,2023/01/03,/departamento-en-alquiler-en-villa-general-mitre-3-ambientes--12454770
120000,40,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo Hollywood,0,2023/01/03,/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--12261652
80000,40,2,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,Villa Pueyrredon,0,2023/01/03,/departamento-en-alquiler-en-villa-pueyrredon-2-ambientes--12440280
225000,48,2,Capital Federal,departamento,alquiler,$,Barrio Norte,Recoleta,0,2023/01/03,/departamento-en-alquiler-en-recoleta-2-ambientes--12454749
70000,40,2,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano Barrancas,0,2023/01/03,/departamento-en-alquiler-en-belgrano-barrancas-2-ambientes--12454629
70000,34,2,Capital Federal,departamento,alquiler,$,Coghlan,Coghlan,0,2023/01/03,/departamento-en-alquiler-en-coghlan-2-ambientes--10741861
85000,65,3,Capital Federal,departamento,alquiler,$,Floresta,Floresta,0,2023/01/03,/departamento-en-alquiler-en-floresta-3-ambientes--11687306
70000,39,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo Chico,0,2023/01/03,/departamento-en-alquiler-en-palermo-chico-2-ambientes--12452252
80000,60,1,Capital Federal,departamento,alquiler,$,Caballito,Caballito,0,2023/01/03,/departamento-en-alquiler-en-caballito-1-ambiente--12452253
50000,33,1,Capital Federal,departamento,alquiler,$,Liniers,Liniers,0,2023/01/03,/departamento-en-alquiler-en-liniers-1-ambiente--12454479
60000,40,2,Capital Federal,departamento,alquiler,$,Chacarita,Chacarita,0,2023/01/03,/departamento-en-alquiler-en-chacarita-2-ambientes--3332633
120000,40,2,Capital Federal,departamento,alquiler,$,Nuñez,Nuñez,0,2023/01/03,/departamento-en-alquiler-en-nunez-2-ambientes--5963326
150000,72,3,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza,0,2023/01/03,/departamento-en-alquiler-en-villa-urquiza-3-ambientes--10991921
68000,29,1,Capital Federal,departamento,alquiler,$,Caballito,Caballito Sur,0,2023/01/03,/departamento-en-alquiler-en-caballito-sur-1-ambiente--12454363
140000,64,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito Sur,0,2023/01/03,/departamento-en-alquiler-en-caballito-sur-3-ambientes--12452460
190000,66,4,Capital Federal,departamento,alquiler,$,Caballito,Caballito Sur,0,2023/01/03,/departamento-en-alquiler-en-caballito-sur-4-ambientes--12454448
85000,42,2,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza,0,2023/01/03,/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12452456
70000,39,2,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,Villa Pueyrredon,0,2023/01/03,/departamento-en-alquiler-en-villa-pueyrredon-2-ambientes--12454624
70000,57,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,0,2023/01/03,/departamento-en-alquiler-en-caballito-3-ambientes--12454424
80000,45,2,Capital Federal,departamento,alquiler,$,Liniers,Liniers,0,2023/01/03,/departamento-en-alquiler-en-liniers-2-ambientes--12386679
80000,33,2,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza,0,2023/01/03,/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12454610
70000,29,2,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,Villa Pueyrredon,0,2023/01/03,/departamento-en-alquiler-en-villa-pueyrredon-1-ambiente--12453287
80000,65,3,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,0,2023/01/03,/departamento-en-alquiler-en-villa-devoto-3-ambientes--12425080
45000,25,1,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,0,2023/01/03,/departamento-en-alquiler-en-villa-devoto-1-ambiente--5299887
55000,38,2,Capital Federal,departamento,alquiler,$,Boedo,Boedo,0,2023/01/03,/departamento-en-alquiler-en-boedo-2-ambientes--2930374
80000,38,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,0,2023/01/03,/departamento-en-alquiler-en-caballito-3-ambientes--11383561
90000,63,3,Capital Federal,departamento,alquiler,$,Flores,Flores,0,2023/01/03,/departamento-en-alquiler-en-flores-3-ambientes--12454484
250000,105,4,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-4-ambientes--12449471
52000,40,2,Capital Federal,departamento,alquiler,$,Barracas,Barracas,0,2023/01/03,/departamento-en-alquiler-en-barracas-2-ambientes--6561987
80000,46,1,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano Chico,0,2023/01/03,/departamento-en-alquiler-en-belgrano-chico-1-ambiente--12454218
55000,48,2,Capital Federal,departamento,alquiler,$,Liniers,Liniers,0,2023/01/03,/departamento-en-alquiler-en-liniers-2-ambientes--12454409
64000,42,1,Capital Federal,departamento,alquiler,$,Caballito,Caballito,0,2023/01/03,/departamento-en-alquiler-en-caballito-1-ambiente--12450092
84000,40,2,Capital Federal,departamento,alquiler,$,Almagro,Almagro,0,2023/01/03,/departamento-en-alquiler-en-almagro-2-ambientes--12454356
60000,62,3,Capital Federal,departamento,alquiler,$,Flores,Flores,0,2023/01/03,/departamento-en-alquiler-en-flores-3-ambientes--12454359
55000,34,1,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,Villa Pueyrredon,0,2023/01/03,/departamento-en-alquiler-en-villa-pueyrredon-1-ambiente--12454256
150000,73,3,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,0,2023/01/03,/departamento-en-alquiler-en-belgrano-3-ambientes--12449594
150000,60,3,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-3-ambientes--12454296
230000,114,4,Capital Federal,departamento,alquiler,$,Barrio Norte,Barrio Norte,0,2023/01/03,/departamento-en-alquiler-en-barrio-norte-4-ambientes--12437227
75000,40,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-2-ambientes--12454009
95000,42,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-2-ambientes--12454301
65000,32,2,Capital Federal,departamento,alquiler,$,Liniers,Liniers,0,2023/01/03,/departamento-en-alquiler-en-liniers-2-ambientes--12440951
90000,41,2,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,0,2023/01/03,/departamento-en-alquiler-en-villa-devoto--12350067
75000,35,2,Capital Federal,departamento,alquiler,$,Almagro,Almagro,0,2023/01/03,/departamento-en-alquiler-en-almagro-2-ambientes--12454287
127000,39,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-2-ambientes--12453547
100000,78,4,Capital Federal,departamento,alquiler,$,Flores,Flores,0,2023/01/03,/departamento-en-alquiler-en-flores-4-ambientes--11483668
125000,73,3,Capital Federal,departamento,alquiler,$,Barrio Norte,Recoleta,0,2023/01/03,/departamento-en-alquiler-en-recoleta-3-ambientes--12452335
140000,63,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,0,2023/01/03,/departamento-en-alquiler-en-caballito-3-ambientes--11348806
62000,33,1,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano C,0,2023/01/03,/departamento-en-alquiler-en-belgrano-c-1-ambiente--12430465
45000,35,2,Capital Federal,departamento,alquiler,$,Boca,Boca,0,2023/01/03,/departamento-en-alquiler-en-boca-2-ambientes--12454169
75000,43,2,Capital Federal,departamento,alquiler,$,Almagro,Almagro,0,2023/01/03,/departamento-en-alquiler-en-almagro-2-ambientes--10334624
100000,37,1,Capital Federal,departamento,alquiler,$,Almagro,Almagro,0,2023/01/03,/departamento-en-alquiler-en-almagro-1-ambiente--8295344
145000,55,3,Capital Federal,departamento,alquiler,$,Almagro,Almagro,0,2023/01/03,/departamento-en-alquiler-en-almagro-3-ambientes--6085280
90000,52,2,Capital Federal,departamento,alquiler,$,Floresta,Floresta,0,2023/01/03,/departamento-en-alquiler-en-floresta-2-ambientes--6619145
63000,37,1,Capital Federal,departamento,alquiler,$,San Telmo,San Telmo,0,2023/01/03,/departamento-en-alquiler-en-san-telmo-1-ambiente--12454170
150000,65,3,Capital Federal,departamento,alquiler,$,Balvanera,Balvanera,0,2023/01/03,/departamento-en-alquiler-en-balvanera-3-ambientes--12454147
75000,40,1,Capital Federal,departamento,alquiler,$,San Telmo,San Telmo,0,2023/01/03,/departamento-en-alquiler-en-san-telmo-1-ambiente--12454156
72000,38,2,Capital Federal,departamento,alquiler,$,Saavedra,Saavedra,0,2023/01/03,/departamento-en-alquiler-en-saavedra-2-ambientes--6157352
140000,62,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,0,2023/01/03,/departamento-en-alquiler-en-caballito-3-ambientes--12454121
120000,57,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-2-ambientes--12453536
120000,57,2,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,0,2023/01/03,/departamento-en-alquiler-en-belgrano-2-ambientes--12454087
110000,65,3,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo,0,2023/01/03,/departamento-en-alquiler-en-villa-crespo-3-ambientes--12452736
120000,42,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-2-ambientes--12452915
100000,37,1,Capital Federal,departamento,alquiler,$,Nuñez,Nuñez,0,2023/01/03,/departamento-en-alquiler-en-nunez-1-ambiente--12134342
180000,100,4,Capital Federal,departamento,alquiler,$,Flores,Flores,0,2023/01/03,/departamento-en-alquiler-en-flores-4-ambientes--12453961
115000,55,3,Capital Federal,departamento,alquiler,$,Villa del Parque,Villa del Parque,0,2023/01/03,/departamento-en-alquiler-en-villa-del-parque-3-ambientes--12453952
85000,64,3,Capital Federal,departamento,alquiler,$,Palermo,Botanico,0,2023/01/03,/departamento-en-alquiler-en-botanico-3-ambientes--12092018
85000,64,3,Capital Federal,departamento,alquiler,$,Barrio Norte,Barrio Norte,0,2023/01/03,/departamento-en-alquiler-en-barrio-norte-3-ambientes--12092031
65000,42,2,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,0,2023/01/03,/departamento-en-alquiler-en-villa-devoto-2-ambientes--12453876
210000,70,3,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,0,2023/01/03,/departamento-en-alquiler-en-belgrano-3-ambientes--12453724
100000,45,2,Capital Federal,departamento,alquiler,$,Nuñez,Nuñez,0,2023/01/03,/departamento-en-alquiler-en-nunez-2-ambientes--11283872
120000,82,2,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,0,2023/01/03,/departamento-en-alquiler-en-belgrano-2-ambientes--12429807
250000,82,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,0,2023/01/03,/departamento-en-alquiler-en-caballito-3-ambientes--12453818
250000,82,3,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo,0,2023/01/03,/departamento-en-alquiler-en-villa-crespo-3-ambientes--12453815
195000,99,3,Capital Federal,departamento,alquiler,$,Barrio Norte,Recoleta,0,2023/01/03,/departamento-en-alquiler-en-recoleta-3-ambientes--12390916
195000,99,3,Capital Federal,departamento,alquiler,$,Barrio Norte,Barrio Norte,0,2023/01/03,/departamento-en-alquiler-en-barrio-norte-3-ambientes--12391195
195000,99,4,Capital Federal,departamento,alquiler,$,Barrio Norte,Recoleta,0,2023/01/03,/departamento-en-alquiler-en-recoleta-4-ambientes--12391295
195000,99,4,Capital Federal,departamento,alquiler,$,Barrio Norte,Barrio Norte,0,2023/01/03,/departamento-en-alquiler-en-barrio-norte-4-ambientes--12391324
70000,42,2,Capital Federal,departamento,alquiler,$,Liniers,Liniers,0,2023/01/03,/departamento-en-alquiler-en-liniers-2-ambientes--12425816
100000,50,3,Capital Federal,departamento,alquiler,$,Balvanera,Balvanera,0,2023/01/03,/departamento-en-alquiler-en-balvanera-3-ambientes--12453705
130000,69,3,Capital Federal,departamento,alquiler,$,Floresta,Monte Castro,0,2023/01/03,/departamento-en-alquiler-en-monte-castro-3-ambientes--8272491
135000,70,3,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-3-ambientes--8127513
100000,88,4,Capital Federal,departamento,alquiler,$,Balvanera,Balvanera,0,2023/01/03,/departamento-en-alquiler-en-balvanera-4-ambientes--12453709
99000,70,3,Capital Federal,departamento,alquiler,$,Centro,Monserrat,0,2023/01/03,/departamento-en-alquiler-en-monserrat-3-ambientes--12427133
95000,49,2,Capital Federal,departamento,alquiler,$,Centro,San Nicolás,0,2023/01/03,/departamento-en-alquiler-en-san-nicolas-2-ambientes--12453651
120000,41,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-2-ambientes--12439126
160000,38,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-2-ambientes--12439112
95000,67,3,Capital Federal,departamento,alquiler,$,Villa del Parque,Villa del Parque,0,2023/01/03,/departamento-en-alquiler-en-villa-del-parque-3-ambientes--12452176
80000,37,1,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,0,2023/01/03,/departamento-en-alquiler-en-belgrano-1-ambiente--12453584
70000,30,1,Capital Federal,departamento,alquiler,$,Centro,Centro,0,2023/01/03,/departamento-en-alquiler-en-centro-1-ambiente--12448645
63000,45,2,Capital Federal,departamento,alquiler,$,Floresta,Floresta,0,2023/01/03,/departamento-en-alquiler-en-floresta-2-ambientes--12428181
70000,48,2,Capital Federal,departamento,alquiler,$,Mataderos,Mataderos,0,2023/01/03,/departamento-en-alquiler-en-mataderos-2-ambientes--12450813
70000,41,2,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano R,0,2023/01/03,/departamento-en-alquiler-en-belgrano-r-2-ambientes--12391069
170000,89,3,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-3-ambientes--11782049
72000,40,2,Capital Federal,departamento,alquiler,$,Flores,Flores Sur,0,2023/01/03,/departamento-en-alquiler-en-flores-sur-2-ambientes--12034127
95000,36,2,Capital Federal,departamento,alquiler,$,Almagro,Almagro,0,2023/01/03,/departamento-en-alquiler-en-almagro-2-ambientes--12441547
50000,35,1,Capital Federal,departamento,alquiler,$,Constitucion,Constitucion,0,2023/01/03,/departamento-en-alquiler-en-constitucion-1-ambiente--11706942
120000,60,3,Capital Federal,departamento,alquiler,$,Almagro,Almagro,0,2023/01/03,/departamento-en-alquiler-en-almagro-3-ambientes--12448895
82000,35,2,Capital Federal,departamento,alquiler,$,Nuñez,Nuñez,0,2023/01/03,/departamento-en-alquiler-en-nunez-2-ambientes--12452059
100000,40,1,Capital Federal,departamento,alquiler,$,Coghlan,Coghlan,0,2023/01/03,/departamento-en-alquiler-en-coghlan-1-ambiente--12450547
105000,51,3,Capital Federal,departamento,alquiler,$,Almagro,Almagro,0,2023/01/03,/departamento-en-alquiler-en-almagro-3-ambientes--12424021
68000,30,1,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,Villa Pueyrredon,0,2023/01/03,/departamento-en-alquiler-en-villa-pueyrredon-1-ambiente--12453292
80000,49,3,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo,0,2023/01/03,/departamento-en-alquiler-en-villa-crespo-3-ambientes--12446213
195000,84,3,Capital Federal,departamento,alquiler,$,Palermo,Palermo,0,2023/01/03,/departamento-en-alquiler-en-palermo-3-ambientes--12424011
195000,84,3,Capital Federal,departamento,alquiler,$,Palermo,Botanico,0,2023/01/03,/departamento-en-alquiler-en-botanico-3-ambientes--12424010
190000,69,4,Capital Federal,departamento,alquiler,$,Caballito,Caballito,0,2023/01/03,/departamento-en-alquiler-en-caballito-5-ambientes--12451915
220000,82,4,Capital Federal,departamento,alquiler,$,Caballito,Caballito,0,2023/01/03,/departamento-en-alquiler-en-caballito-4-ambientes--12428395
95000,56,3,Capital Federal,departamento,alquiler,$,Villa del Parque,Villa del Parque,0,2023/01/03,/departamento-en-alquiler-en-villa-del-parque-3-ambientes--12271749
68000,48,2,Capital Federal,departamento,alquiler,$,Flores,Flores,0,2023/01/03,/departamento-en-alquiler-en-flores-2-ambientes--12453231
85000,81,3,Capital Federal,departamento,alquiler,$,Centro,Monserrat,0,2023/01/03,/departamento-en-alquiler-en-monserrat-3-ambientes--12442368
76000,40,2,Capital Federal,departamento,alquiler,$,Floresta,Monte Castro,0,2023/01/03,/departamento-en-alquiler-en-monte-castro-2-ambientes--11154876
160000,39,2,Capital Federal,departamento,alquiler,$,Saavedra,Saavedra,0,2023/01/03,/departamento-en-alquiler-en-saavedra-2-ambientes--12116778
100000,85,4,Capital Federal,departamento,alquiler,$,Balvanera,Balvanera,0,2023/01/03,/departamento-en-alquiler-en-balvanera-4-ambientes--12434070
100000,60,3,Capital Federal,departamento,alquiler,$,Nuñez,Nuñez,0,2023/01/03,/departamento-en-alquiler-en-nunez-3-ambientes--12093065
85000,47,2,Capital Federal,departamento,alquiler,$,Flores,Flores,0,2023/01/03,/departamento-en-alquiler-en-flores-2-ambientes--6777278
70000,42,2,Capital Federal,departamento,alquiler,$,Caballito,Caballito,0,2023/01/03,/departamento-en-alquiler-en-caballito--12446170
120000,43,2,Capital Federal,departamento,alquiler,$,Caballito,Cid Campeador,0,2023/01/03,/departamento-en-alquiler-en-cid-campeador-2-ambientes--12449901
72000,38,2,Capital Federal,departamento,alquiler,$,Almagro,Almagro,0,2023/01/03,/departamento-en-alquiler-en-almagro-2-ambientes--12135661
85000,31,1,Capital Federal,departamento,alquiler,$,Paternal,Paternal,0,2023/01/03,/departamento-en-alquiler-en-paternal-1-ambiente--12440732
180000,60,3,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo,0,2023/01/03,/departamento-en-alquiler-en-villa-crespo-3-ambientes--12447835
